episode,score,epsilon,steps,alpha,end_reason
2411,8,0.18923436186450412,121,0.01,crash
2412,0,0.1891036885364554,7,0.01,crash
2413,2,0.18897310544317428,48,0.01,crash
2414,4,0.1888426125223503,45,0.01,crash
2415,3,0.18871220971171604,13,0.01,crash
2416,4,0.1885818969490471,48,0.01,crash
2417,4,0.188451674172162,64,0.01,crash
2418,4,0.18832154131892226,32,0.01,crash
2419,2,0.18819149832723225,66,0.01,crash
2420,5,0.18806154513503925,83,0.01,crash
2421,4,0.18793168168033342,42,0.01,crash
2422,1,0.18780190790114765,22,0.01,crash
2423,5,0.1876722237355577,109,0.01,crash
2424,1,0.18754262912168207,19,0.01,crash
2425,10,0.187413123997682,118,0.01,crash
2426,4,0.18728370830176141,84,0.01,crash
2427,4,0.18715438197216688,103,0.01,crash
2428,1,0.1870251449471877,33,0.01,crash
2429,5,0.18689599716515568,71,0.01,crash
2430,4,0.1867669385644453,75,0.01,crash
2431,3,0.18663796908347352,42,0.01,crash
2432,1,0.1865090886606999,35,0.01,crash
2433,3,0.18638029723462646,20,0.01,crash
2434,6,0.18625159474379765,81,0.01,crash
2435,0,0.18612298112680042,11,0.01,crash
2436,5,0.1859944563222641,105,0.01,crash
2437,3,0.18586602026886043,63,0.01,crash
2438,0,0.1857376729053034,16,0.01,crash
2439,1,0.18560941417034946,12,0.01,crash
2440,5,0.18548124400279722,41,0.01,crash
2441,4,0.18535316234148766,56,0.01,crash
2442,3,0.1852251691253039,42,0.01,crash
2443,1,0.18509726429317133,24,0.01,crash
2444,9,0.18496944778405752,119,0.01,crash
2445,6,0.18484171953697212,96,0.01,crash
2446,0,0.18471407949096694,26,0.01,crash
2447,5,0.18458652758513588,70,0.01,crash
2448,0,0.1844590637586149,8,0.01,crash
2449,0,0.18433168795058194,52,0.01,crash
2450,2,0.18420440010025702,34,0.01,crash
2451,7,0.18407720014690207,76,0.01,crash
2452,3,0.183950088029821,69,0.01,crash
2453,9,0.18382306368835957,107,0.01,crash
2454,1,0.1836961270619055,16,0.01,crash
2455,4,0.18356927808988832,28,0.01,crash
2456,0,0.18344251671177939,37,0.01,crash
2457,0,0.18331584286709188,6,0.01,crash
2458,1,0.18318925649538073,39,0.01,crash
2459,2,0.18306275753624263,42,0.01,crash
2460,4,0.18293634592931593,53,0.01,crash
2461,1,0.18281002161428073,40,0.01,crash
2462,1,0.18268378453085873,42,0.01,crash
2463,1,0.18255763461881327,53,0.01,crash
2464,3,0.1824315718179493,61,0.01,crash
2465,5,0.18230559606811333,83,0.01,crash
2466,1,0.18217970730919342,7,0.01,crash
2467,1,0.18205390548111908,13,0.01,crash
2468,4,0.18192819052386136,83,0.01,crash
2469,2,0.18180256237743278,76,0.01,crash
2470,0,0.1816770209818872,8,0.01,crash
2471,2,0.18155156627731997,63,0.01,crash
2472,4,0.18142619820386774,45,0.01,crash
2473,3,0.18130091670170853,48,0.01,crash
2474,3,0.18117572171106164,28,0.01,crash
2475,0,0.18105061317218768,13,0.01,crash
2476,15,0.1809255910253885,167,0.01,crash
2477,1,0.1808006552110072,9,0.01,crash
2478,1,0.180675805669428,34,0.01,crash
2479,1,0.18055104234107638,13,0.01,crash
2480,0,0.1804263651664189,15,0.01,crash
2481,2,0.1803017740859633,28,0.01,crash
2482,2,0.18017726904025827,38,0.01,crash
2483,0,0.18005284996989365,6,0.01,crash
2484,2,0.17992851681550032,106,0.01,crash
2485,1,0.17980426951775008,16,0.01,crash
2486,2,0.1796801080173558,45,0.01,crash
2487,1,0.17955603225507116,22,0.01,crash
2488,5,0.17943204217169087,41,0.01,crash
2489,6,0.17930813770805049,59,0.01,crash
2490,3,0.1791843188050264,75,0.01,crash
2491,6,0.1790605854035358,67,0.01,crash
2492,6,0.17893693744453676,89,0.01,crash
2493,2,0.17881337486902807,40,0.01,crash
2494,4,0.17868989761804924,69,0.01,crash
2495,1,0.17856650563268056,25,0.01,crash
2496,4,0.17844319885404297,32,0.01,crash
2497,0,0.17831997722329807,17,0.01,crash
2498,3,0.17819684068164807,130,0.01,crash
2499,7,0.1780737891703358,153,0.01,crash
2500,0,0.17795082263064468,10,0.01,crash
2501,10,0.17782794100389868,107,0.01,crash
2502,0,0.17770514423146222,25,0.01,crash
2503,0,0.1775824322547403,9,0.01,crash
2504,0,0.17745980501517833,53,0.01,crash
2505,1,0.17733726245426218,24,0.01,crash
2506,2,0.1772148045135181,36,0.01,crash
2507,10,0.17709243113451273,136,0.01,crash
2508,2,0.17697014225885305,31,0.01,crash
2509,1,0.1768479378281864,32,0.01,crash
2510,3,0.17672581778420035,62,0.01,crash
2511,0,0.17660378206862282,7,0.01,crash
2512,1,0.1764818306232219,21,0.01,crash
2513,0,0.17635996338980592,20,0.01,crash
2514,1,0.17623818031022337,45,0.01,crash
2515,8,0.17611648132636293,82,0.01,crash
2516,5,0.1759948663801534,48,0.01,crash
2517,2,0.17587333541356368,40,0.01,crash
2518,2,0.1757518883686027,12,0.01,crash
2519,4,0.1756305251873195,82,0.01,crash
2520,2,0.1755092458118031,51,0.01,crash
2521,3,0.17538805018418252,45,0.01,crash
2522,1,0.17526693824662673,43,0.01,crash
2523,1,0.17514590994134466,50,0.01,crash
2524,2,0.1750249652105851,51,0.01,crash
2525,0,0.17490410399663678,6,0.01,crash
2526,1,0.17478332624182824,21,0.01,crash
2527,3,0.17466263188852788,29,0.01,crash
2528,5,0.17454202087914383,53,0.01,crash
2529,2,0.17442149315612407,29,0.01,crash
2530,3,0.17430104866195625,35,0.01,crash
2531,0,0.1741806873391678,17,0.01,crash
2532,1,0.1740604091303258,46,0.01,crash
2533,4,0.173940213978037,45,0.01,crash
2534,8,0.17382010182494773,146,0.01,crash
2535,3,0.173700072613744,83,0.01,crash
2536,6,0.17358012628715142,60,0.01,crash
2537,1,0.17346026278793503,30,0.01,crash
2538,0,0.1733404820588995,22,0.01,crash
2539,0,0.17322078404288893,18,0.01,crash
2540,4,0.17310116868278694,65,0.01,crash
2541,1,0.17298163592151655,18,0.01,crash
2542,2,0.17286218570204023,67,0.01,crash
2543,0,0.1727428179673598,14,0.01,crash
2544,8,0.17262353266051647,125,0.01,crash
2545,4,0.17250432972459076,72,0.01,crash
2546,2,0.1723852091027025,37,0.01,crash
2547,1,0.17226617073801082,9,0.01,crash
2548,2,0.17214721457371407,61,0.01,crash
2549,4,0.17202834055304983,54,0.01,crash
2550,0,0.1719095486192949,32,0.01,crash
2551,1,0.1717908387157652,49,0.01,crash
2552,2,0.17167221078581585,43,0.01,crash
2553,2,0.17155366477284106,69,0.01,crash
2554,4,0.17143520062027412,72,0.01,crash
2555,3,0.1713168182715874,30,0.01,crash
2556,5,0.1711985176702923,61,0.01,crash
2557,3,0.1710802987599392,36,0.01,crash
2558,2,0.17096216148411747,32,0.01,crash
2559,5,0.17084410578645548,72,0.01,crash
2560,0,0.1707261316106205,13,0.01,crash
2561,3,0.17060823890031868,42,0.01,crash
2562,2,0.17049042759929503,52,0.01,crash
2563,4,0.17037269765133345,47,0.01,crash
2564,6,0.17025504900025665,72,0.01,crash
2565,6,0.17013748158992612,110,0.01,crash
2566,10,0.1700199953642421,86,0.01,crash
2567,4,0.1699025902671436,46,0.01,crash
2568,1,0.16978526624260834,10,0.01,crash
2569,2,0.16966802323465272,98,0.01,crash
2570,3,0.16955086118733176,26,0.01,crash
2571,1,0.16943378004473916,7,0.01,crash
2572,9,0.16931677975100723,115,0.01,crash
2573,5,0.16919986025030684,96,0.01,crash
2574,7,0.1690830214868474,86,0.01,crash
2575,4,0.16896626340487686,41,0.01,crash
2576,0,0.16884958594868166,28,0.01,crash
2577,0,0.1687329890625867,15,0.01,crash
2578,4,0.16861647269095542,59,0.01,crash
2579,4,0.16850003677818953,93,0.01,crash
2580,1,0.16838368126872924,13,0.01,crash
2581,0,0.16826740610705307,42,0.01,crash
2582,0,0.16815121123767793,10,0.01,crash
2583,4,0.168035096605159,82,0.01,crash
2584,6,0.16791906215408978,75,0.01,crash
2585,0,0.167803107829102,37,0.01,crash
2586,5,0.1676872335748656,93,0.01,crash
2587,1,0.1675714393360888,24,0.01,crash
2588,6,0.167455725057518,121,0.01,crash
2589,5,0.16734009068393765,91,0.01,crash
2590,2,0.16722453616017044,16,0.01,crash
2591,1,0.1671090614310771,20,0.01,crash
2592,2,0.16699366644155647,35,0.01,crash
2593,14,0.16687835113654542,184,0.01,crash
2594,0,0.16676311546101885,23,0.01,crash
2595,2,0.16664795935998966,23,0.01,crash
2596,0,0.1665328827785087,9,0.01,crash
2597,2,0.1664178856616648,52,0.01,crash
2598,3,0.16630296795458466,33,0.01,crash
2599,0,0.16618812960243293,7,0.01,crash
2600,0,0.16607337055041207,8,0.01,crash
2601,4,0.16595869074376243,80,0.01,crash
2602,7,0.16584409012776213,131,0.01,crash
2603,4,0.16572956864772712,71,0.01,crash
2604,0,0.16561512624901106,48,0.01,crash
2605,4,0.16550076287700538,84,0.01,crash
2606,5,0.16538647847713922,73,0.01,crash
2607,1,0.1652722729948794,24,0.01,crash
2608,3,0.16515814637573037,65,0.01,crash
2609,0,0.16504409856523425,8,0.01,crash
2610,2,0.16493012950897076,44,0.01,crash
2611,0,0.1648162391525572,6,0.01,crash
2612,3,0.16470242744164837,37,0.01,crash
2613,2,0.16458869432193665,32,0.01,crash
2614,5,0.16447503973915195,74,0.01,crash
2615,3,0.16436146363906157,62,0.01,crash
2616,3,0.16424796596747032,60,0.01,crash
2617,1,0.16413454667022043,18,0.01,crash
2618,0,0.1640212056931915,11,0.01,crash
2619,14,0.16390794298230055,153,0.01,crash
2620,0,0.1637947584835019,18,0.01,crash
2621,4,0.16368165214278718,36,0.01,crash
2622,4,0.16356862390618537,57,0.01,crash
2623,3,0.1634556737197627,26,0.01,crash
2624,0,0.1633428015296226,7,0.01,crash
2625,1,0.1632300072819058,18,0.01,crash
2626,6,0.16311729092279012,34,0.01,crash
2627,1,0.16300465239849063,19,0.01,crash
2628,6,0.1628920916552595,74,0.01,crash
2629,0,0.16277960863938604,57,0.01,crash
2630,2,0.1626672032971966,31,0.01,crash
2631,7,0.16255487557505469,105,0.01,crash
2632,3,0.16244262541936072,55,0.01,crash
2633,0,0.16233045277655223,8,0.01,crash
2634,8,0.16221835759310368,121,0.01,crash
2635,3,0.16210633981552655,68,0.01,crash
2636,1,0.1619943993903692,35,0.01,crash
2637,6,0.16188253626421692,91,0.01,crash
2638,10,0.1617707503836919,157,0.01,crash
2639,4,0.16165904169545317,37,0.01,crash
2640,2,0.1615474101461966,23,0.01,crash
2641,4,0.1614358556826549,48,0.01,crash
2642,2,0.16132437825159746,31,0.01,crash
2643,3,0.16121297779983054,31,0.01,crash
2644,3,0.16110165427419712,40,0.01,crash
2645,6,0.16099040762157682,69,0.01,crash
2646,7,0.160879237788886,100,0.01,crash
2647,3,0.16076814472307763,18,0.01,crash
2648,8,0.16065712837114138,110,0.01,crash
2649,1,0.16054618868010345,24,0.01,crash
2650,1,0.16043532559702667,23,0.01,crash
2651,1,0.1603245390690104,26,0.01,crash
2652,2,0.16021382904319054,19,0.01,crash
2653,4,0.16010319546673948,102,0.01,crash
2654,5,0.15999263828686613,106,0.01,crash
2655,5,0.1598821574508158,64,0.01,crash
2656,1,0.15977175290587026,45,0.01,crash
2657,3,0.1596614245993477,31,0.01,crash
2658,4,0.15955117247860265,52,0.01,crash
2659,0,0.15944099649102603,24,0.01,crash
2660,3,0.15933089658404503,33,0.01,crash
2661,6,0.15922087270512322,101,0.01,crash
2662,3,0.15911092480176042,44,0.01,crash
2663,3,0.15900105282149268,79,0.01,crash
2664,2,0.1588912567118923,28,0.01,crash
2665,3,0.15878153642056775,76,0.01,crash
2666,8,0.15867189189516373,132,0.01,crash
2667,1,0.15856232308336107,59,0.01,crash
2668,4,0.15845282993287674,85,0.01,crash
2669,0,0.15834341239146377,6,0.01,crash
2670,0,0.15823407040691131,37,0.01,crash
2671,3,0.15812480392704456,49,0.01,crash
2672,3,0.1580156128997247,85,0.01,crash
2673,5,0.15790649727284903,59,0.01,crash
2674,2,0.1577974569943507,14,0.01,crash
2675,3,0.15768849201219887,54,0.01,crash
2676,4,0.15757960227439866,59,0.01,crash
2677,1,0.157470787728991,25,0.01,crash
2678,1,0.15736204832405284,39,0.01,crash
2679,1,0.15725338400769687,11,0.01,crash
2680,0,0.1571447947280716,16,0.01,crash
2681,5,0.15703628043336146,78,0.01,crash
2682,0,0.15692784107178656,8,0.01,crash
2683,3,0.1568194765916028,67,0.01,crash
2684,1,0.15671118694110184,60,0.01,crash
2685,1,0.15660297206861096,67,0.01,crash
2686,1,0.1564948319224932,57,0.01,crash
2687,5,0.15638676645114724,99,0.01,crash
2688,4,0.1562787756030074,92,0.01,crash
2689,3,0.1561708593265436,36,0.01,crash
2690,5,0.15606301757026128,70,0.01,crash
2691,10,0.15595525028270155,96,0.01,crash
2692,10,0.155847557412441,108,0.01,crash
2693,2,0.1557399389080917,87,0.01,crash
2694,1,0.1556323947183013,20,0.01,crash
2695,3,0.15552492479175278,27,0.01,crash
2696,5,0.15541752907716466,86,0.01,crash
2697,1,0.15531020752329083,53,0.01,crash
2698,4,0.15520296007892057,95,0.01,crash
2699,1,0.15509578669287852,21,0.01,crash
2700,2,0.15498868731402465,22,0.01,crash
2701,4,0.1548816618912543,73,0.01,crash
2702,4,0.15477471037349802,43,0.01,crash
2703,0,0.1546678327097217,11,0.01,crash
2704,4,0.15456102884892642,82,0.01,crash
2705,2,0.15445429874014846,137,0.01,crash
2706,6,0.15434764233245937,124,0.01,crash
2707,1,0.15424105957496578,16,0.01,crash
2708,6,0.15413455041680954,60,0.01,crash
2709,1,0.15402811480716758,20,0.01,crash
2710,10,0.1539217526952519,128,0.01,crash
2711,2,0.15381546403030963,34,0.01,crash
2712,0,0.1537092487616229,12,0.01,crash
2713,0,0.1536031068385089,12,0.01,crash
2714,3,0.15349703821031976,63,0.01,crash
2715,1,0.15339104282644267,16,0.01,crash
2716,2,0.1532851206362997,37,0.01,crash
2717,2,0.15317927158934788,64,0.01,crash
2718,0,0.1530734956350791,11,0.01,crash
2719,4,0.1529677927230202,75,0.01,crash
2720,4,0.1528621628027328,100,0.01,crash
2721,0,0.1527566058238134,16,0.01,crash
2722,0,0.15265112173589326,29,0.01,crash
2723,0,0.1525457104886385,15,0.01,crash
2724,2,0.15244037203174987,23,0.01,crash
2725,7,0.152335106314963,92,0.01,crash
2726,3,0.1522299132880481,46,0.01,crash
2727,0,0.15212479290081019,7,0.01,crash
2728,1,0.15201974510308883,31,0.01,crash
2729,4,0.1519147698447583,54,0.01,crash
2730,0,0.15180986707572747,10,0.01,crash
2731,7,0.15170503674593977,33,0.01,crash
2732,2,0.15160027880537325,81,0.01,crash
2733,3,0.15149559320404046,24,0.01,crash
2734,8,0.1513909798919885,118,0.01,crash
2735,4,0.1512864388192989,34,0.01,crash
2736,8,0.15118196993608776,127,0.01,crash
2737,0,0.15107757319250556,22,0.01,crash
2738,5,0.1509732485387372,61,0.01,crash
2739,6,0.15086899592500203,115,0.01,crash
2740,3,0.1507648153015537,51,0.01,crash
2741,4,0.15066070661868028,52,0.01,crash
2742,8,0.15055666982670413,79,0.01,crash
2743,0,0.15045270487598195,28,0.01,crash
2744,4,0.15034881171690467,112,0.01,crash
2745,3,0.15024499029989752,49,0.01,crash
2746,5,0.15014124057541992,78,0.01,crash
2747,6,0.15003756249396555,86,0.01,crash
2748,3,0.14993395600606224,72,0.01,crash
2749,7,0.149830421062272,132,0.01,crash
2750,1,0.149726957613191,32,0.01,crash
2751,13,0.14962356560944942,158,0.01,crash
2752,4,0.14952024500171168,51,0.01,crash
2753,1,0.14941699574067618,24,0.01,crash
2754,3,0.1493138177770754,86,0.01,crash
2755,1,0.14921071106167577,18,0.01,crash
2756,5,0.14910767554527782,57,0.01,crash
2757,4,0.149004711178716,91,0.01,crash
2758,4,0.1489018179128587,53,0.01,crash
2759,9,0.14879899569860824,74,0.01,crash
2760,8,0.14869624448690089,129,0.01,crash
2761,5,0.14859356422870676,118,0.01,crash
2762,3,0.1484909548750298,33,0.01,crash
2763,3,0.14838841637690786,81,0.01,crash
2764,0,0.1482859486854125,11,0.01,crash
2765,6,0.14818355175164918,71,0.01,crash
2766,3,0.14808122552675704,51,0.01,crash
2767,0,0.14797896996190898,11,0.01,crash
2768,1,0.14787678500831167,69,0.01,crash
2769,3,0.14777467061720537,57,0.01,crash
2770,3,0.1476726267398641,65,0.01,crash
2771,7,0.14757065332759547,93,0.01,crash
2772,4,0.14746875033174078,41,0.01,crash
2773,4,0.14736691770367488,56,0.01,crash
2774,2,0.14726515539480622,55,0.01,crash
2775,2,0.14716346335657676,27,0.01,crash
2776,4,0.14706184154046203,43,0.01,crash
2777,2,0.14696028989797108,14,0.01,crash
2778,1,0.1468588083806464,23,0.01,crash
2779,3,0.146757396940064,41,0.01,crash
2780,2,0.1466560555278333,13,0.01,crash
2781,0,0.1465547840955971,6,0.01,crash
2782,6,0.14645358259503166,133,0.01,crash
2783,3,0.14635245097784655,13,0.01,crash
2784,3,0.1462513891957847,52,0.01,crash
2785,5,0.1461503972006224,74,0.01,crash
2786,2,0.1460494749441692,27,0.01,crash
2787,5,0.14594862237826794,104,0.01,crash
2788,2,0.1458478394547947,60,0.01,crash
2789,5,0.14574712612565885,63,0.01,crash
2790,1,0.1456464823428029,21,0.01,crash
2791,1,0.14554590805820256,57,0.01,crash
2792,0,0.14544540322386673,102,0.01,crash
2793,3,0.14534496779183742,31,0.01,crash
2794,6,0.1452446017141898,79,0.01,crash
2795,4,0.14514430494303204,78,0.01,crash
2796,5,0.1450440774305055,103,0.01,crash
2797,1,0.14494391912878454,21,0.01,crash
2798,0,0.1448438299900765,13,0.01,crash
2799,0,0.14474380996662178,32,0.01,crash
2800,2,0.14464385901069374,41,0.01,crash
2801,5,0.14454397707459868,58,0.01,crash
2802,0,0.14444416411067587,19,0.01,crash
2803,0,0.14434442007129747,12,0.01,crash
2804,1,0.14424474490886854,19,0.01,crash
2805,5,0.144145138575827,63,0.01,crash
2806,5,0.1440456010246436,52,0.01,crash
2807,6,0.1439461322078219,58,0.01,crash
2808,2,0.14384673207789833,50,0.01,crash
2809,5,0.143747400587442,53,0.01,crash
2810,5,0.14364813768905485,65,0.01,crash
2811,8,0.1435489433353715,99,0.01,crash
2812,7,0.1434498174790593,113,0.01,crash
2813,7,0.1433507600728183,85,0.01,crash
2814,2,0.14325177106938117,27,0.01,crash
2815,8,0.14315285042151324,94,0.01,crash
2816,1,0.14305399808201247,27,0.01,crash
2817,7,0.14295521400370942,62,0.01,crash
2818,3,0.1428564981394672,28,0.01,crash
2819,0,0.14275785044218145,40,0.01,crash
2820,8,0.1426592708647804,108,0.01,crash
2821,0,0.14256075936022472,21,0.01,crash
2822,6,0.14246231588150762,122,0.01,crash
2823,4,0.14236394038165473,44,0.01,crash
2824,5,0.14226563281372412,56,0.01,crash
2825,8,0.14216739313080629,142,0.01,crash
2826,7,0.14206922128602412,102,0.01,crash
2827,0,0.1419711172325329,40,0.01,crash
2828,3,0.1418730809235202,52,0.01,crash
2829,0,0.14177511231220594,49,0.01,crash
2830,0,0.14167721135184239,23,0.01,crash
2831,2,0.14157937799571405,64,0.01,crash
2832,3,0.1414816121971377,51,0.01,crash
2833,1,0.14138391390946237,39,0.01,crash
2834,0,0.14128628308606925,88,0.01,crash
2835,2,0.14118871968037178,39,0.01,crash
2836,3,0.14109122364581553,39,0.01,crash
2837,4,0.14099379493587824,80,0.01,crash
2838,2,0.14089643350406977,47,0.01,crash
2839,1,0.1407991393039321,15,0.01,crash
2840,2,0.14070191228903922,11,0.01,crash
2841,2,0.1406047524129973,85,0.01,crash
2842,5,0.14050765962944445,86,0.01,crash
2843,3,0.14041063389205083,23,0.01,crash
2844,4,0.14031367515451856,51,0.01,crash
2845,2,0.1402167833705818,56,0.01,crash
2846,8,0.14011995849400657,123,0.01,crash
2847,2,0.1400232004785909,37,0.01,crash
2848,5,0.13992650927816466,66,0.01,crash
2849,3,0.13982988484658965,89,0.01,crash
2850,1,0.1397333271377595,84,0.01,crash
2851,1,0.13963683610559965,78,0.01,crash
2852,9,0.13954041170406745,106,0.01,crash
2853,4,0.13944405388715195,62,0.01,crash
2854,0,0.13934776260887402,22,0.01,crash
2855,8,0.13925153782328628,71,0.01,crash
2856,3,0.13915537948447307,39,0.01,crash
2857,5,0.1390592875465504,134,0.01,crash
2858,9,0.138963261963666,82,0.01,crash
2859,5,0.1388673026899993,75,0.01,crash
2860,2,0.13877140967976132,36,0.01,crash
2861,5,0.1386755828871947,54,0.01,crash
2862,5,0.13857982226657367,77,0.01,crash
2863,4,0.1384841277722041,71,0.01,crash
2864,3,0.13838849935842332,12,0.01,crash
2865,9,0.13829293697960027,89,0.01,crash
2866,0,0.13819744059013536,7,0.01,crash
2867,4,0.1381020101444605,87,0.01,crash
2868,0,0.13800664559703904,9,0.01,crash
2869,0,0.13791134690236584,68,0.01,crash
2870,4,0.1378161140149671,44,0.01,crash
2871,1,0.13772094688940048,23,0.01,crash
2872,2,0.137625845480255,21,0.01,crash
2873,6,0.13753080974215104,103,0.01,crash
2874,2,0.13743583962974032,19,0.01,crash
2875,1,0.13734093509770587,26,0.01,crash
2876,2,0.13724609610076202,14,0.01,crash
2877,0,0.13715132259365434,20,0.01,crash
2878,8,0.1370566145311597,95,0.01,crash
2879,2,0.13696197186808615,12,0.01,crash
2880,4,0.136867394559273,31,0.01,crash
2881,2,0.1367728825595907,79,0.01,crash
2882,3,0.13667843582394087,39,0.01,crash
2883,1,0.13658405430725631,67,0.01,crash
2884,3,0.1364897379645009,36,0.01,crash
2885,3,0.1363954867506696,38,0.01,crash
2886,2,0.1363013006207885,54,0.01,crash
2887,8,0.13620717952991473,90,0.01,crash
2888,0,0.13611312343313645,18,0.01,crash
2889,0,0.13601913228557283,10,0.01,crash
2890,3,0.13592520604237404,51,0.01,crash
2891,2,0.1358313446587212,38,0.01,crash
2892,0,0.1357375480898264,8,0.01,crash
2893,6,0.13564381629093267,76,0.01,crash
2894,4,0.1355501492173139,48,0.01,crash
2895,1,0.13545654682427488,77,0.01,crash
2896,7,0.13536300906715132,135,0.01,crash
2897,14,0.1352695359013097,174,0.01,crash
2898,3,0.13517612728214734,32,0.01,crash
2899,1,0.1350827831650924,22,0.01,crash
2900,2,0.1349895035056038,84,0.01,crash
2901,2,0.13489628825917116,83,0.01,crash
2902,4,0.1348031373813149,71,0.01,crash
2903,5,0.13471005082758616,119,0.01,crash
2904,1,0.13461702855356672,30,0.01,crash
2905,0,0.1345240705148691,20,0.01,crash
2906,2,0.13443117666713636,16,0.01,crash
2907,3,0.13433834696604233,44,0.01,crash
2908,6,0.13424558136729137,159,0.01,crash
2909,5,0.13415287982661842,79,0.01,crash
2910,2,0.13406024229978902,118,0.01,crash
